nodeId,networkId,tokenName,tokenSymbol,nodeGroup,date,nodeStake,pubsCommited,pubsCommited_inclOutOfTop3,pubsCommited1stEpochOnly,pubsCommited1stEpochOnly_inclOutOfTop3,estimatedEarnings,cumulativeEstimatedEarnings,txFees,payouts,cumulativePayouts,ask
86,Qmb44HMCYoQPkNfxxVE6rDtYv3uoKZJkp52cpfQi72BXqD,Sinaloa2,SNL2,Solo,2023-07-08T00:00:00.000Z,53162.37972774306,56,56,56,56,13.8103125,704.930609375,1.44444992e-10,2.4888888888888885,162.37972774305555,0.24
87,QmSmkRKYw171oGV4iPJxd6MDSrnLu7AiKjsawz5hVDpZxt,SHIFT03,ST03,Alliance,2023-07-08T00:00:00.000Z,53656.98773343316,31,31,31,31,7.738828125,619.7990625,7.1550912e-11,0.2,371.9877334331597,0.24
88,QmT1sYXxgfnuN43Uu9DFkanJSUCB6WkWS3H4eUb4bRGNAK,SHIFT04,ST04,Alliance,2023-07-08T00:00:00.000Z,53461.40211800347,32,32,32,32,7.753359375,451.09828125,8.8158608e-11,1.7694444444444444,176.40211800347222,0.24
89,QmRHFJSMg6soz7PKegG4WW9mZxBns8FXNqEGkHE9UanPfm,SHIFT05,ST05,Alliance,2023-07-08T00:00:00.000Z,53495.01285841146,34,34,34,34,8.16,511.75353125,1.04764048e-10,2.7951768663194443,210.01285841145832,0.24
19,QmUNnGWcQgeat54n3DpLRMHSHpvcGDhjnL2wdEWBno9eEC,Trace Labs Node 26,TLNODE_26,Trace Labs,2023-07-08T00:00:00.000Z,51006.19806445213,137,179,49,62,28.1971875,1620.8171254882814,4.2765668e-10,2.6916666666666664,1006.19806445213,0.12
20,Qmb7eiBwhE6JqEWFXSJ7qxJdHZGEfBcfmSZUr8uAEbvcFg,Trace Labs Node 14,TLNODE_14,Trace Labs,2023-07-08T00:00:00.000Z,53403.01526364024,149,149,61,61,31.407890625,4083.1250776367187,6.01774424e-10,16.03635327826606,3403.0152636402454,0.118
21,QmPptt8g1bdJbPic8bZPUY3TqGdDPuJC8jtY5pjR3Gkqan,Trace Labs Node 31,TLNODE_31,Trace Labs,2023-07-08T00:00:00.000Z,52696.81337188089,98,98,42,42,20.77921875,2703.969268066406,3.1327104e-10,5.991173966471354,2696.813371880887,0.1
22,QmSHNjGfzapQL6sNrZTSCL6NCDsjH8i65BGqSjmJ4ZDu9T,Trace Labs Node 24,TLNODE_24,Trace Labs,2023-07-08T00:00:00.000Z,51661.81513400241,116,131,37,52,23.806640625,2251.4789685058595,4.83015002e-10,12.113253731011284,1661.8151340024142,0.11
1,QmemqyXyvrTAm7PwrcTcFiEEFx69efdR92GSZ1oQprbdja,Trace Labs Node 1,TLNODE_1,Trace Labs,2023-07-08T00:00:00.000Z,0.0,0,0,0,0,0.0,0.0,,0.0,,0.00375
2,QmZFcns6eGUosD96beHyevKu1jGJ1bA56Reg2f1J4q59Jt,Trace Labs Node 0,TLNODE_0,Trace Labs,2023-07-08T00:00:00.000Z,1.1e-17,0,0,0,0,0.0,0.01710205078125,,0.0,0.01705650964216771,0.00375
3,QmQHeX9fHNjdBZxHVtuUQDdQDQ2XnvxaxdG7Y5fgiBimLQ,Trace Labs Node 3,TLNODE_3,Trace Labs,2023-07-08T00:00:00.000Z,51876.37910522373,157,157,61,61,32.81953125,3060.7278283691408,5.04694994e-10,10.393296727430556,1876.3791052237277,0.128
4,Qmbt6JkNzKhtxJz4CyBCisjbrz39qb1ziWX9kzez6dFkG9,Trace Labs Node 4,TLNODE_4,Trace Labs,2023-07-08T00:00:00.000Z,50251.12521699061,11,11,11,11,2.666484375,422.99033203125,6.6899312e-11,5.385443793402778,251.12521699060508,0.135
28,QmPMNPPsr4iyoTEPwKiWUfwHQEDSDL4Fbf457k8deg1zxr,Trace Labs Node 2,TLNODE_2,Trace Labs,2023-07-08T00:00:00.000Z,50480.30784173776,54,54,21,21,11.42765625,950.4380424804688,2.51608816e-10,7.555350124782986,480.3078417377613,0.176
29,QmTEisCvd7eYiANqVGvHd6RGpQ3ru1pd77Qxnn97PZP3i5,Trace Labs Node 28,TLNODE_28,Trace Labs,2023-07-08T00:00:00.000Z,51583.01067932595,72,79,27,32,15.25078125,2064.3163522949217,3.2543556e-10,8.151948298611112,1583.0106793259458,0.12
30,QmcB3BHQhUzRmLNzo2rAZGjLPFHUTeGhFLji9AgeZfeQWs,Trace Labs Node 13,TLNODE_13,Trace Labs,2023-07-08T00:00:00.000Z,53256.92295972673,193,193,76,76,40.628671875,4473.5325927734375,7.4794108e-10,21.190405439453123,3256.922959726733,0.1
31,QmbaHGQByXY8TvBwx1R2eQLt6XXpKeRAg4kEbR1yDjmVuM,Trace Labs Node 16,TLNODE_16,Trace Labs,2023-07-08T00:00:00.000Z,54057.547253172226,272,272,94,94,56.598046875,5158.103409667969,1.062827282e-09,29.955902942708335,4057.547253172223,0.12
14,QmZceSUg7vVEXqcHnQbKMihZ4Kn5etLXbHb5wSzT8R4J1K,Trace Labs Node 29,TLNODE_29,Trace Labs,2023-07-08T00:00:00.000Z,50729.584179748446,63,91,16,26,12.67640625,1136.196194580078,2.96148792e-10,6.2137775630244505,729.584179748446,0.11
15,QmNkmydWxHqj9voSjWkcVewefrDxEuwfyBkbGkwh4oZuWY,Trace Labs Node 11,TLNODE_11,Trace Labs,2023-07-08T00:00:00.000Z,50645.14018674529,33,35,13,15,6.836484375,895.0816787109375,1.20295368e-10,2.498084739583333,645.140186745289,0.114
16,QmdS3NwRXqmHpy6yzZ9k49Sau8Eb67zah1CKZ7nNpLMHoD,Trace Labs Node 8,TLNODE_8,Trace Labs,2023-07-08T00:00:00.000Z,50774.0923112195,132,132,59,59,28.2253125,1356.889620361328,3.23896677e-10,2.490155788845486,774.0923112195051,0.11
17,QmbUXe8cNfvtUumZr1CZEibGmYHu5kBjhu5Xwm3PeGsjXY,Trace Labs Node 9,TLNODE_9,Trace Labs,2023-07-08T00:00:00.000Z,50590.885567881385,57,65,21,24,12.220546875,887.7781108398437,2.17098672e-10,4.65056494547526,590.8855678813838,0.12
18,QmZSFcfQ9DesB4ZjkT3qJ3VyCYDLFRYbC5U1VyVPN47dwE,Trace Labs Node 22,TLNODE_22,Trace Labs,2023-07-08T00:00:00.000Z,53898.671605403106,189,218,48,77,38.062265625,4600.343430664063,8.09443216e-10,19.726497593315973,3898.671605403103,0.09
5,QmUUdsHQmRfCPXdd84j3JQCFoJHVGmY3847kCkKSq6n7RN,Trace Labs Node 5,TLNODE_5,Trace Labs,2023-07-08T00:00:00.000Z,50718.62308887832,56,56,17,17,11.523515625,1245.247970703125,2.30233024e-10,6.937008151584202,718.623088878314,0.118
6,Qmeay8Jy7nMfi7i4ykeEg7qRS5Ba4NpwSH2aQTxXmjCrbL,Trace Labs Node 19,TLNODE_19,Trace Labs,2023-07-08T00:00:00.000Z,51150.53802740151,121,154,32,60,24.410625,1989.5628100585936,3.977834e-10,4.79895374891493,1150.5380274015147,0.12
7,QmaSu1NT7R5XYSqvYHwxPmaPBYzKMyBfEViXtBsJg9YWae,Trace Labs Node 7,TLNODE_7,Trace Labs,2023-07-08T00:00:00.000Z,51244.312274797136,117,138,33,49,23.808984375,1659.89587890625,4.65262732e-10,8.682454507921006,1244.3122747971372,0.115
8,QmYCCXqCe5LHHi9ZxZTw1xTcYXZ47cwk8LmTRAcqWW53e1,Trace Labs Node 21,TLNODE_21,Trace Labs,2023-07-08T00:00:00.000Z,52747.660387138785,119,206,52,77,25.722890625,4023.1908000488284,6.75079784e-10,12.903896256510416,2657.6603871387847,0.1
9,QmVWyGofF7fAiKXyAQyyAKg9YEre7xvggMwqjCz1u4vJ7Y,Trace Labs Node 17,TLNODE_17,Trace Labs,2023-07-08T00:00:00.000Z,53709.77052443561,270,270,94,94,56.229375,5347.772062011719,1.076046896e-09,28.490856395399305,3709.770524435612,0.114
10,QmXkL415jBmkuzi183ALtmCsdEfm3XiUNxLdqKwuUjwCtx,Trace Labs Node 6,TLNODE_6,Trace Labs,2023-07-08T00:00:00.000Z,51085.90400529618,65,65,0,0,12.106875,1382.778856201172,1.98982896e-10,4.548418972439236,1085.9040052961823,0.13
11,QmeaeLpQENK5eHHMF6Kt5iqeFtqADV8vUzcp3jYeSghCQy,Trace Labs Node 18,TLNODE_18,Trace Labs,2023-07-08T00:00:00.000Z,50867.78553518001,53,53,17,17,10.90921875,1243.8528454589843,2.43857864e-10,8.540199259440104,867.785535180013,0.1
12,QmaVYtFZcraSnVMpzHhdxHXZHb6juXAQWZ5taShWHWQSUh,Trace Labs Node 27,TLNODE_27,Trace Labs,2023-07-08T00:00:00.000Z,51649.00579143537,115,145,32,51,23.4,2295.9640576171873,5.6792628e-10,16.263564054633246,1649.0057914353654,0.11
13,QmdxdGWjRqtE2wdoaoWQFMqrUPrsnFoLJ3QcCFDJ3fPtTt,Trace Labs Node 20,TLNODE_20,Trace Labs,2023-07-08T00:00:00.000Z,50848.870150481765,59,59,24,24,12.392109375,1286.6398100585936,2.3872636e-10,7.26152190483941,848.8701504817664,0.11
23,QmZ7xMtgJ1vBey5ifvD6yFsxH4VmSQVwtKrX8zNuZ2uiKb,Trace Labs Node 30,TLNODE_30,Trace Labs,2023-07-08T00:00:00.000Z,53340.19135142946,167,221,60,78,35.051015625,4249.641506835937,7.6193925e-10,14.922725156521267,3340.1913514294547,0.1
24,Qmetd2wyq6yTqYcUG7DiUSiJmSPVVqtg6ZyeKa7Gastf1k,Trace Labs Node 25,TLNODE_25,Trace Labs,2023-07-08T00:00:00.000Z,51022.317832681954,55,61,18,20,11.383359375,1420.5976884765626,2.38157944e-10,6.644027346643519,1022.3178326819526,0.11
25,QmRiWNNEc9WQAfjX7tM2sdsunbKJTiywWdsYGw6W8Uo1Q1,Trace Labs Node 15,TLNODE_15,Trace Labs,2023-07-08T00:00:00.000Z,52842.73034122861,214,214,72,72,44.44640625,4136.052707763672,7.35887268e-10,15.437206167534722,2842.730341228615,0.11
26,QmVQfYT9c4iaBmiFZsNcQZJJJbDKuodBHUXSexfnwuUnwg,Trace Labs Node 23,TLNODE_23,Trace Labs,2023-07-08T00:00:00.000Z,53606.28012882248,107,116,34,43,21.887578125,3471.2335554199217,4.70753968e-10,14.303584786874277,3606.2801288224828,0.1
27,QmQwA2Hz8zNchVjGX4TWvqySCP5cbkLLVjUSvRsCHhQ4SB,Trace Labs Node 10,TLNODE_10,Trace Labs,2023-07-08T00:00:00.000Z,52522.35642415424,98,100,34,36,20.300625,3094.4695954589843,3.84210448e-10,10.996738298701533,2522.356424154238,0.11
23,QmZ7xMtgJ1vBey5ifvD6yFsxH4VmSQVwtKrX8zNuZ2uiKb,Trace Labs Node 30,TLNODE_30,Trace Labs,2023-07-07T00:00:00.000Z,53325.26862627293,276,317,66,82,40.106484375,4214.590491210937,9.84778383e-10,17.101276863516347,3325.2686262729335,0.1
24,Qmetd2wyq6yTqYcUG7DiUSiJmSPVVqtg6ZyeKa7Gastf1k,Trace Labs Node 25,TLNODE_25,Trace Labs,2023-07-07T00:00:00.000Z,51015.67380533531,84,94,17,25,11.32464111328125,1409.2143291015625,2.91477752e-10,5.492927036313657,1015.6738053353091,0.11
25,QmRiWNNEc9WQAfjX7tM2sdsunbKJTiywWdsYGw6W8Uo1Q1,Trace Labs Node 15,TLNODE_15,Trace Labs,2023-07-07T00:00:00.000Z,52827.29313506108,253,253,70,70,41.9669677734375,4091.606301513672,7.82867544e-10,14.260610563512731,2827.29313506108,0.11
26,QmVQfYT9c4iaBmiFZsNcQZJJJbDKuodBHUXSexfnwuUnwg,Trace Labs Node 23,TLNODE_23,Trace Labs,2023-07-07T00:00:00.000Z,53591.976544035606,140,150,27,37,20.16613037109375,3449.345977294922,5.32152336e-10,12.018175136990017,3591.976544035608,0.1
27,QmQwA2Hz8zNchVjGX4TWvqySCP5cbkLLVjUSvRsCHhQ4SB,Trace Labs Node 10,TLNODE_10,Trace Labs,2023-07-07T00:00:00.000Z,52511.35968585554,113,122,26,35,17.1040283203125,3074.1689704589844,4.67353656e-10,13.439602086046007,2511.3596858555366,0.11
28,QmPMNPPsr4iyoTEPwKiWUfwHQEDSDL4Fbf457k8deg1zxr,Trace Labs Node 2,TLNODE_2,Trace Labs,2023-07-07T00:00:00.000Z,50472.75249161298,63,63,18,18,12.686953125,939.0103862304687,2.62026456e-10,7.848525058322482,472.75249161297836,0.176
29,QmTEisCvd7eYiANqVGvHd6RGpQ3ru1pd77Qxnn97PZP3i5,Trace Labs Node 28,TLNODE_28,Trace Labs,2023-07-07T00:00:00.000Z,51574.858731027336,118,129,34,40,16.76080810546875,2049.065571044922,4.4196552e-10,8.221298474392361,1574.8587310273347,0.12
30,QmcB3BHQhUzRmLNzo2rAZGjLPFHUTeGhFLji9AgeZfeQWs,Trace Labs Node 13,TLNODE_13,Trace Labs,2023-07-07T00:00:00.000Z,53235.73255428728,344,344,109,109,57.67408447265625,4432.903920898438,1.08526057e-09,18.882161850857205,3235.73255428728,0.1
31,QmbaHGQByXY8TvBwx1R2eQLt6XXpKeRAg4kEbR1yDjmVuM,Trace Labs Node 16,TLNODE_16,Trace Labs,2023-07-07T00:00:00.000Z,54027.591350229515,340,340,88,88,50.15079345703125,5101.505362792968,1.075103658e-09,20.84752975188079,4027.591350229515,0.12
19,QmUNnGWcQgeat54n3DpLRMHSHpvcGDhjnL2wdEWBno9eEC,Trace Labs Node 26,TLNODE_26,Trace Labs,2023-07-07T00:00:00.000Z,51003.506397785466,195,239,56,67,29.40705322265625,1592.6199379882812,5.56785368e-10,1.2163621012369792,1003.5063977854633,0.12
20,Qmb7eiBwhE6JqEWFXSJ7qxJdHZGEfBcfmSZUr8uAEbvcFg,Trace Labs Node 14,TLNODE_14,Trace Labs,2023-07-07T00:00:00.000Z,53386.97891036198,180,180,61,61,29.9461962890625,4051.7171870117186,6.17786816e-10,13.236507236056857,3386.978910361979,0.118
21,QmPptt8g1bdJbPic8bZPUY3TqGdDPuJC8jtY5pjR3Gkqan,Trace Labs Node 31,TLNODE_31,Trace Labs,2023-07-07T00:00:00.000Z,52690.822197914415,96,96,27,27,14.1156298828125,2683.190049316406,2.82240144e-10,4.04477266031901,2690.8221979144155,0.1
22,QmSHNjGfzapQL6sNrZTSCL6NCDsjH8i65BGqSjmJ4ZDu9T,Trace Labs Node 24,TLNODE_24,Trace Labs,2023-07-07T00:00:00.000Z,51649.7018802714,135,151,37,53,22.58083740234375,2227.6723278808595,4.6601888e-10,8.144768105197482,1649.701880271403,0.11
1,QmemqyXyvrTAm7PwrcTcFiEEFx69efdR92GSZ1oQprbdja,Trace Labs Node 1,TLNODE_1,Trace Labs,2023-07-07T00:00:00.000Z,0.0,0,0,0,0,0.0,0.0,,0.0,,0.00375
2,QmZFcns6eGUosD96beHyevKu1jGJ1bA56Reg2f1J4q59Jt,Trace Labs Node 0,TLNODE_0,Trace Labs,2023-07-07T00:00:00.000Z,1.1e-17,0,0,0,0,0.0,0.01710205078125,,0.0,0.01705650964216771,0.00375
3,QmQHeX9fHNjdBZxHVtuUQDdQDQ2XnvxaxdG7Y5fgiBimLQ,Trace Labs Node 3,TLNODE_3,Trace Labs,2023-07-07T00:00:00.000Z,51865.9858084963,191,191,54,54,31.781788330078125,3027.9082971191406,5.72490928e-10,8.885458337673612,1865.9858084962973,0.128
4,Qmbt6JkNzKhtxJz4CyBCisjbrz39qb1ziWX9kzez6dFkG9,Trace Labs Node 4,TLNODE_4,Trace Labs,2023-07-07T00:00:00.000Z,50245.7397731972,39,39,23,23,5.5776708984375,420.32384765625,1.18356488e-10,3.9967285156249996,245.7397731972023,0.135
10,QmXkL415jBmkuzi183ALtmCsdEfm3XiUNxLdqKwuUjwCtx,Trace Labs Node 6,TLNODE_6,Trace Labs,2023-07-07T00:00:00.000Z,51081.35558632374,120,120,0,0,14.064495849609376,1370.6719812011718,2.87831648e-10,2.3647718505859374,1081.355586323743,0.13
11,QmeaeLpQENK5eHHMF6Kt5iqeFtqADV8vUzcp3jYeSghCQy,Trace Labs Node 18,TLNODE_18,Trace Labs,2023-07-07T00:00:00.000Z,50859.245335920576,88,88,20,20,13.3592724609375,1232.9436267089843,3.48152896e-10,9.131936455620659,859.2453359205729,0.1
12,QmaVYtFZcraSnVMpzHhdxHXZHb6juXAQWZ5taShWHWQSUh,Trace Labs Node 27,TLNODE_27,Trace Labs,2023-07-07T00:00:00.000Z,51632.74222738073,168,214,27,59,22.419393310546877,2272.5640576171877,7.13962772e-10,15.00784546657986,1632.7422273807322,0.11
13,QmdxdGWjRqtE2wdoaoWQFMqrUPrsnFoLJ3QcCFDJ3fPtTt,Trace Labs Node 20,TLNODE_20,Trace Labs,2023-07-07T00:00:00.000Z,50841.60862857693,90,90,30,30,15.042681884765624,1274.2477006835938,3.02192816e-10,5.933876871744792,841.6086285769269,0.11
14,QmZceSUg7vVEXqcHnQbKMihZ4Kn5etLXbHb5wSzT8R4J1K,Trace Labs Node 29,TLNODE_29,Trace Labs,2023-07-07T00:00:00.000Z,50723.37040218542,92,126,29,42,13.763935546875,1123.5197883300782,3.59399432e-10,5.6283096810800055,723.3704021854215,0.11
15,QmNkmydWxHqj9voSjWkcVewefrDxEuwfyBkbGkwh4oZuWY,Trace Labs Node 11,TLNODE_11,Trace Labs,2023-07-07T00:00:00.000Z,50642.6421020057,40,41,9,10,6.284366455078125,888.2451943359375,1.30679184e-10,2.7612858188657405,642.6421020057056,0.114
16,QmdS3NwRXqmHpy6yzZ9k49Sau8Eb67zah1CKZ7nNpLMHoD,Trace Labs Node 8,TLNODE_8,Trace Labs,2023-07-07T00:00:00.000Z,50771.60215543066,174,174,46,46,26.422998046875,1328.664307861328,4.07380536e-10,1.332341349283854,771.6021554306595,0.11
17,QmbUXe8cNfvtUumZr1CZEibGmYHu5kBjhu5Xwm3PeGsjXY,Trace Labs Node 9,TLNODE_9,Trace Labs,2023-07-07T00:00:00.000Z,50586.23500293591,73,78,19,21,11.430523681640626,875.5575639648438,2.43288376e-10,4.53752497567636,586.2350029359086,0.12
18,QmZSFcfQ9DesB4ZjkT3qJ3VyCYDLFRYbC5U1VyVPN47dwE,Trace Labs Node 22,TLNODE_22,Trace Labs,2023-07-07T00:00:00.000Z,53878.945107809785,300,316,69,85,44.519765625,4562.281165039062,1.04843133e-09,21.237482261465566,3878.9451078097873,0.09
5,QmUUdsHQmRfCPXdd84j3JQCFoJHVGmY3847kCkKSq6n7RN,Trace Labs Node 5,TLNODE_5,Trace Labs,2023-07-07T00:00:00.000Z,50711.68608072673,82,82,20,20,12.4158251953125,1233.724455078125,3.01625464e-10,6.818436389160156,711.6860807267298,0.118
6,Qmeay8Jy7nMfi7i4ykeEg7qRS5Ba4NpwSH2aQTxXmjCrbL,Trace Labs Node 19,TLNODE_19,Trace Labs,2023-07-07T00:00:00.000Z,51145.7390736526,166,198,32,57,24.135216064453125,1965.1521850585937,4.9732288e-10,5.990705268012152,1145.7390736526,0.12
7,QmaSu1NT7R5XYSqvYHwxPmaPBYzKMyBfEViXtBsJg9YWae,Trace Labs Node 7,TLNODE_7,Trace Labs,2023-07-07T00:00:00.000Z,51235.629820289214,154,170,36,48,22.911573486328123,1636.08689453125,4.77460836e-10,5.243165038519965,1235.6298202892162,0.115
8,QmYCCXqCe5LHHi9ZxZTw1xTcYXZ47cwk8LmTRAcqWW53e1,Trace Labs Node 21,TLNODE_21,Trace Labs,2023-07-07T00:00:00.000Z,52734.756490882275,184,290,39,80,21.48071044921875,3997.467909423828,8.9111712e-10,15.20731995985243,2644.7564908822746,0.1
9,QmVWyGofF7fAiKXyAQyyAKg9YEre7xvggMwqjCz1u4vJ7Y,Trace Labs Node 17,TLNODE_17,Trace Labs,2023-07-07T00:00:00.000Z,53681.27966804021,330,330,81,81,48.451644287109374,5291.542687011719,1.096404584e-09,23.970544581163193,3681.2796680402125,0.114
62,QmTge66HJdzqgML2kWALnHuMCsXCyfRbzr51ite9GFFhvb,TRA©VERSE,KNOW,Alliance,2023-07-07T00:00:00.000Z,51105.47923040093,83,83,46,46,18.24984375,2052.698662109375,2.92378008e-10,7.171639561631944,1105.4792304009331,0.24
64,QmZinr9WnYbygsJvWP4tWznMEWhUzoqoiDaHKYMzP1oqma,Trini Zone,Trini,Alliance,2023-07-07T00:00:00.000Z,51317.193099947915,62,62,42,42,13.91109375,1901.271259765625,1.77429464e-10,1.8917114973958333,1317.1930999479166,0.24
65,QmP19HNvJJi5VuvkP5tpgHLmFvSrpHat5NVZxq7TEbafEH,CoachPA Node 1,COACH,Solo,2023-07-07T00:00:00.000Z,52082.38872078993,82,82,33,33,17.2359375,1881.273015625,2.36780457e-10,3.8597850260416666,1082.3887207899306,0.24
66,QmcgCVvM6R7YBU78S5B7DjRhwBsMeV4TAdDyRhDT3Sdr9S,(NLD)OT Node,DANS,Solo,2023-07-07T00:00:00.000Z,0.0,0,0,0,0,0.0,0.0,,0.0,,0.24
67,QmUNARF8G5xeRC3VkVAANpQWeVgPuMCQUuNcMKzZxare2B,CoachPA Node 2,COACH2,Solo,2023-07-07T00:00:00.000Z,53025.55601403212,220,220,76,76,46.134609375,3802.72220703125,5.64489696e-10,7.846158854166666,2025.5560140321181,0.24
68,QmNz2N82FAKBDKHEBSi32NxikbPewsUqkMDdVxZmkZiZka,CoachPA Node 3,COACH3,Solo,2023-07-07T00:00:00.000Z,52183.79206549913,27,27,14,14,5.785078125,1380.060615234375,6.2411288e-11,0.5194444444444444,1183.792065499132,0.24
69,Qmb3yiWrE9J7twAMZkEFvgNoJwEykuvfC2uBjTNPcmCHfc,DKG Warrior 1,DKGWAR1,Alliance,2023-07-07T00:00:00.000Z,54126.86132502084,71,71,31,31,15.209765625,863.850787109375,1.60267824e-10,0.2,526.8613250208333,0.24
70,QmT9GStkoa2zAGmrjh94XvMWTMSzmp5NKgCwS6vev5pHer,LuKu,LuKu,Alliance,2023-07-07T00:00:00.000Z,51737.84188332827,116,116,47,47,24.20203125,2682.8582724609373,2.79218576e-10,3.0100423177083333,1737.8418833282697,0.24
71,Qmcq6oVUF64DY8h9SWJkpXugExULwrmnyoySQjQ27sRjkt,drMurlly-DKGv6-3,DKGv6-3,Alliance,2023-07-07T00:00:00.000Z,0.0,0,0,0,0,0.0,532.14458984375,,0.0,,0.24
72,QmNtxNx8qx83bbApzc8bz48dFETSf4m1XwnZ7eo7q6MssG,Stunt,STN,Solo,2023-07-07T00:00:00.000Z,52234.36740446701,126,126,43,43,25.90875,2267.8404140625,3.11566624e-10,3.0555989583333334,1234.3674044670138,0.24
73,QmfNJ6tVMZ9ZPcvFSo73Za2qtXe6Wts1HATwjHgCWuKCoL,JuLen,JLT,Alliance,2023-07-07T00:00:00.000Z,50887.26626579861,96,105,38,38,20.12765625,1352.332318359375,2.4757764e-10,1.4026041666666667,787.2662657986111,0.24
74,QmdiEMaxS1w2UT29Gh5XmVB43yLTXGij6w4J4nDCicZhVA,Node Jesus 1,NJ1,Solo,2023-07-07T00:00:00.000Z,50539.24306703125,83,83,33,33,17.824921875,1045.579978515625,2.21184728e-10,3.8287326388888885,539.24306703125,0.24
75,QmY2mcLSswmrcqmjFCSEwTYTeMH8tZVeRvCzZBhAUrLr85,kitty02,kit02,Alliance,2023-07-07T00:00:00.000Z,63854.952735598956,172,172,62,62,35.315859375,2627.806962890625,4.47787104e-10,5.090549045138888,1354.9527355989583,0.297243174396833
76,QmZs1JecPip98cznh621wdhByLFPQuEfQPM5RoEfVp5EzY,CoachPA Node 4,COACH4,Solo,2023-07-07T00:00:00.000Z,51143.96276663194,63,63,23,23,13.136015625,535.768158203125,1.68768088e-10,2.871440972222222,143.96276663194445,0.24
77,QmQSmxjJL38oT6D8UHoyJzg9zhFmUtteH1uepFUZVUPKgD,Amado1,Amado1,Alliance,2023-07-07T00:00:00.000Z,52858.96583653244,118,118,44,44,24.47859375,997.4971015625,2.89124408e-10,3.186111111111111,358.9658365324436,0.24
78,QmUSHCxxisiGipuMNqigcU64YgwiTjU9nTnvZkPPtWGeBy,Amado3,Amado3,Alliance,2023-07-07T00:00:00.000Z,52897.470777961695,106,106,43,43,22.26046875,862.112212890625,2.65295768e-10,4.366666666666666,397.470777961697,0.24
79,QmNqdyK4dAZg97Dy8XRZ8VAUppLJeBJdpdkUq1u8iowuUS,Amado2,Amado2,Alliance,2023-07-07T00:00:00.000Z,52686.40537328125,66,66,25,25,13.78640625,514.425244140625,1.74277624e-10,3.1454833984375,186.40537328125,0.24
56,QmZFfAiUKFSUUg5eYR1qzXia67LYjm64pdbR9buRTdyd8N,Hotnode2,Hotnode2,Alliance,2023-07-07T00:00:00.000Z,51666.04335149984,150,150,50,50,30.847265625,2972.426650390625,4.6617943e-10,9.446064006076389,1623.0433514998372,0.24
57,QmeERxvJvfsgvSoRyW8pNjQf1a1ebms9hnUUXHmvH3eQnm,Hotnode3,Hotnode3,Alliance,2023-07-07T00:00:00.000Z,67187.16978344863,108,112,41,42,22.5384375,3131.64323828125,5.1283604e-10,17.56864947048611,2187.1697834486217,0.24
58,Qma2UjJmKRkq2ssjPvpsmLFjneSyeDNqpKjuUi158rpfVV,CVIKI,CVI,Alliance,2023-07-07T00:00:00.000Z,51688.24310335883,88,88,31,31,18.20203125,1753.7248046875,3.33508514e-10,9.647468952094183,1188.2431033588325,0.24
59,QmfMb7nuzR12xaVTayNSLJax9LeQEncctZupnKDasKhdEx,Blockchain22Networ,B22N,Solo,2023-07-07T00:00:00.000Z,56878.54473654577,45,45,45,45,10.8,2719.22440234375,3.33556827e-10,12.905571870659722,2202.5447365457717,0.241
60,QmNd7jyRjY8QXmPFE3M9q37vp93iAT35wbQVewytrNVJa2,Blockchain22Networ,B22N-1,Solo,2023-07-07T00:00:00.000Z,52404.65253364529,44,44,44,44,10.56,1831.1345126953124,2.2289555e-10,7.976046901041666,859.6525336452908,0.241
61,QmVCzVXqPXFgfdN7FXsQCqC2PYf8u8pWHL7MX9EVuLMsMH,COGE_TRAC03,COGET03,Solo,2023-07-07T00:00:00.000Z,53036.370780663536,64,64,30,30,13.81171875,1218.0844765625,2.6335504e-10,6.8574600968424475,613.3707806635381,0.24
32,QmPTT7R3rwKUawLJxEXwcerZfqC2rkYWr2uZiXUo6ftFoS,Trace Labs Node 12,TLNODE_12,Trace Labs,2023-07-07T00:00:00.000Z,53281.84069791527,249,249,75,75,41.6501513671875,3621.2986755371094,6.06714456e-10,4.913255669487847,3281.8406979152746,0.11
36,QmVY4xRwJVV4w5BESrpRW8s6Xv15j9n1ZFBw2TSes18aMv,Kitty,Kit,Alliance,2023-07-07T00:00:00.000Z,63885.81320999905,126,146,25,45,19.508126220703126,2701.4426342773436,5.0468496e-10,11.528396885850695,1884.8132099990505,0.32
37,Qme8odkEfiHHNp2Pa4qkUJiWsqsH8nVrrcohNNN4HhYpkJ,COGE_TRAC,COGE,Solo,2023-07-07T00:00:00.000Z,53164.72859129564,80,80,21,21,12.50529052734375,1642.4611904296876,2.82292048e-10,6.6239705078124995,1164.7285912956406,0.24
38,QmV9WL9J8FEUEZznaCTK1mZuKkjP3CkRt3979fVZHbXVvm,Branimir Rakic X86,BRX86,Alliance,2023-07-07T00:00:00.000Z,75691.70907987228,70,104,14,24,8.940985107421875,1250.7930744628907,2.30459272e-10,0.0,691.6241898722783,0.24
39,QmesuY31BVZEfCYzfEf2mx6KSkyEvwtCk3rV5ho3SPfRYJ,carbontracker,ct-otp,Solo,2023-07-07T00:00:00.000Z,0.0,0,0,0,0,0.0,0.0,,0.0,,0.002
45,QmPVxRU4EyJ2R4FqtCTXKbkVZVQNdSBwmvN2b767zHme3b,Hotnode4,Hotnode4,Alliance,2023-07-07T00:00:00.000Z,60712.80751674027,159,159,37,37,24.6718359375,4189.119516601562,5.12659028e-10,11.663099454752604,3112.8075167402703,0.24
